CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
ADB000094,database,Database,WBS000253,IM0000709,Closed,4,4,4,0.971512658,incident,KM0000963,closed,4,24-09-2013 11:03,,3/10/2013 07:58,3/10/2013 07:59,"3,47,63,88,889",Unknown,1,SD0000915,,,
WBA000133,application,Web Based Application,WBS000073,IM0000710,Closed,5,5,5,0.258045616,request for information,KM0000792,closed,0,24-09-2013 11:12,,3/10/2013 12:18,3/10/2013 12:18,"7,46,05,27,778",Unknown,1,SD0000917,,,
DTA000616,application,Desktop Application,WBS000092,IM0000711,Closed,4,4,4,0.742641576,incident,KM0001526,closed,0,24-09-2013 11:23,,9/10/2013 09:54,9/10/2013 09:54,"0,041666667",Other,1,SD0000918,,,
WBA000058,application,Web Based Application,WBS000073,IM0000712,Closed,4,4,4,0.528210465,incident,KM0000819,closed,17,24-09-2013 11:29,,17-10-2013 10:28,17-10-2013 10:33,"1,64,07,80,556",Software,3,#MULTIVALUE,,,
WBA000144,application,Web Based Application,WBS000318,IM0000713,Closed,4,4,4,0.194093567,incident,KM0000815,closed,2,24-09-2013 12:43,,26-11-2013 09:26,26-11-2013 09:26,"4,12,59,41,667",Unknown,1,SD0000930,,,
LAP001179,computer,Laptop,WBS000187,IM0000714,Closed,4,4,4,0.236973922,incident,KM0002055,closed,2,24-09-2013 13:21,,,4/10/2013 08:06,"1,77,11,11,111",Software,1,SD0000932,,,
SBA000357,application,Server Based Application,WBS000216,IM0000715,Closed,4,4,4,0.390500327,incident,KM0000906,closed,4,24-09-2013 13:26,,7/10/2013 12:46,7/10/2013 12:46,"9,38,40,83,333",Other,1,SD0000933,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0000716,Closed,4,4,4,0.428057726,incident,KM0001728,closed,6,24-09-2013 11:33,3/10/2013 09:21,3/10/2013 13:15,3/10/2013 13:15,"7,15,94,44,444",Other,2,#MULTIVALUE,,,
WBA000011,application,Web Based Application,WBS000152,IM0000717,Closed,5,5,5,0.078675853,incident,KM0001178,closed,6,24-09-2013 11:38,,2/10/2013 10:52,2/10/2013 10:53,"6,22,48,33,333",Software,1,SD0000920,,,
WBA000150,application,Web Based Application,WBS000223,IM0000718,Closed,4,4,4,0.91889612,incident,KM0000958,closed,2,24-09-2013 12:12,,5/11/2013 08:36,5/11/2013 08:36,"3,11,40,80,556",Other,1,SD0000922,,,
SAP000004,application,SAP,WBS000271,IM0000719,Closed,5,5,5,0.651061385,request for information,KM0001382,closed,13,24-09-2013 12:21,31-10-2013 09:53,6/11/2013 11:43,6/11/2013 11:43,"3,15,17,83,333",Other,3,#MULTIVALUE,,,
SAP000004,application,SAP,WBS000271,IM0000720,Closed,5,5,5,0.531525625,request for information,KM0001270,closed,2,24-09-2013 12:27,,3/10/2013 09:47,3/10/2013 09:47,"7,08,31,38,889",Other,1,SD0000924,,,
WBA000018,application,Web Based Application,WBS000073,IM0000721,Closed,4,4,4,0.515431782,incident,KM0000720,closed,8,24-09-2013 12:57,14-10-2013 12:18,15-10-2013 15:35,15-10-2013 15:35,"6,89,48,88,889",Unknown,3,#MULTIVALUE,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0000722,Closed,5,5,5,0.161833846,request for information,KM0000205,closed,1,24-09-2013 13:25,,4/10/2013 13:57,4/10/2013 13:58,"6,33,82,22,222",Unknown,1,SD0000935,,,
SBA000679,application,Server Based Application,WBS000284,IM0000723,Closed,3,3,3,0.785662975,incident,KM0000631,closed,0,24-09-2013 14:01,,8/10/2013 10:05,8/10/2013 10:05,"1,02,38,88,889",Other,1,SD0000936,,,
DTA000616,application,Desktop Application,WBS000092,IM0000724,Closed,NS,3,NA,0.999580411,incident,KM0001907,closed,4,24-09-2013 14:13,24-09-2013 15:05,3/10/2013 16:27,3/10/2013 16:27,"9,14,88,88,889",User error,2,#MULTIVALUE,,,
SBA000317,application,Server Based Application,WBS000048,IM0000725,Closed,4,4,4,0.216235109,incident,KM0000314,closed,3,24-09-2013 14:39,,4/10/2013 12:14,4/10/2013 12:14,"1,24,29,44,444",Other,1,SD0000937,,,
SBA000834,application,Server Based Application,WBS000223,IM0000726,Closed,4,4,4,0.518132238,incident,KM0001308,closed,5,24-09-2013 13:38,,14-10-2013 13:03,14-10-2013 13:03,"1,32,84,61,111",Software,1,SD0000934,,,
SBA000010,application,Server Based Application,WBS000186,IM0000727,Closed,4,4,4,0.510965434,incident,KM0000508,closed,2,24-09-2013 13:39,,4/10/2013 07:57,4/10/2013 07:57,"1,68,41,94,444",Other,1,SD0000931,,,
DTA000019,application,Desktop Application,WBS000093,IM0000728,Closed,4,4,4,0.575382419,incident,KM0001334,closed,1,24-09-2013 13:48,,18-10-2013 10:40,18-10-2013 10:40,"1,77,16,66,667",Unknown,1,SD0000956,,,
DTA000591,application,Desktop Application,WBS000092,IM0000729,Closed,5,5,5,0.187148217,request for information,KM0000469,closed,1,24-09-2013 14:24,,15-10-2013 14:22,15-10-2013 14:22,"8,94,175",Unknown,1,SD0000957,,,
WBA000148,application,Web Based Application,WBS000172,IM0000730,Closed,4,4,4,0.93864691,incident,KM0000697,closed,4,24-09-2013 14:36,,1/10/2013 12:52,1/10/2013 12:52,"1,53,38,61,111",User error,1,SD0000958,,,
SAP000001,application,SAP,WBS000072,IM0000731,Closed,5,5,5,0.289443383,request for information,KM0001113,closed,4,24-09-2013 15:16,,18-12-2013 14:17,18-12-2013 14:17,"639,52",Other,1,SD0000960,,,
DSK000559,computer,Desktop,WBS000187,IM0000732,Closed,5,5,5,0.611019919,incident,KM0001446,closed,8,24-09-2013 15:56,,10/10/2013 10:20,10/10/2013 10:20,"1,20,22,36,111",Hardware,1,SD0000980,,,
DTA000189,application,Desktop Application,WBS000092,IM0000733,Closed,5,5,5,0.147687006,request for information,KM0000461,closed,1,24-09-2013 14:52,,8/10/2013 13:20,8/10/2013 13:20,"9,50,38,05,556",User error,1,SD0000951,,,
SAP000004,application,SAP,WBS000271,IM0000734,Closed,5,5,5,0.276520838,request for information,KM0001264,closed,10,24-09-2013 14:56,,8/12/2013 22:26,8/12/2013 22:26,"5,59,56,47,222",Other,1,SD0000952,,,
SBA000689,application,Server Based Application,WBS000228,IM0000735,Closed,5,5,5,0.832601985,request for information,KM0000656,closed,1,24-09-2013 15:03,,,2/10/2013 10:43,"5,86,50,83,333",Data,1,SD0000953,,,
SAP000004,application,SAP,WBS000271,IM0000736,Closed,5,5,5,0.083014125,request for information,KM0001269,closed,6,24-09-2013 15:14,7/10/2013 15:31,8/10/2013 11:37,8/10/2013 11:37,"8,37,05,55,556",Other,3,#MULTIVALUE,,,
WBA000103,application,Web Based Application,WBS000073,IM0000737,Closed,4,4,4,0.978861795,incident,KM0001081,closed,2,24-09-2013 15:29,,15-10-2013 16:30,15-10-2013 16:35,"1,58,60,05,556",Software,1,SD0000954,,,
SBA000805,application,Server Based Application,WBS000016,IM0000738,Closed,3,3,3,0.559721381,incident,KM0000938,closed,2,24-09-2013 15:39,,17-10-2013 15:00,17-10-2013 15:02,"1,77,87,33,333",Data,1,SD0000973,,,
SBA000263,application,Server Based Application,WBS000072,IM0000739,Closed,5,5,5,0.895183429,request for information,KM0001807,closed,6,24-09-2013 16:07,2/10/2013 09:28,2/10/2013 09:28,2/10/2013 09:28,"39,285",Other,2,#MULTIVALUE,,,
DTA000031,application,Desktop Application,WBS000111,IM0000740,Closed,5,5,5,0.743613111,incident,KM0001101,closed,2,24-09-2013 16:08,,16-10-2013 10:55,16-10-2013 10:56,"1,62,78,94,444",Other,1,SD0000974,,,
SBA000442,application,Server Based Application,WBS000309,IM0000741,Closed,4,3,3,0.168176366,incident,KM0001293,closed,0,24-09-2013 16:12,,28-10-2013 14:22,28-10-2013 14:23,"0,37",Software,1,SD0000975,,,
WBA000144,application,Web Based Application,WBS000318,IM0000742,Closed,5,5,5,0.807218418,incident,KM0000836,closed,1,24-09-2013 16:18,,3/10/2013 18:20,3/10/2013 18:20,"7,51,91,38,889",Software,1,SD0000976,,,
WBA000058,application,Web Based Application,WBS000073,IM0000743,Closed,4,4,4,0.288504543,incident,KM0001241,closed,1,24-09-2013 17:28,,22-10-2013 09:03,22-10-2013 09:03,"2,01,58,97,222",Software,3,#MULTIVALUE,,,
SBA000074,application,Server Based Application,WBS000152,IM0000744,Closed,5,5,5,0.696206672,incident,KM0001792,closed,2,24-09-2013 17:35,,9/10/2013 09:31,9/10/2013 09:31,"5,82,21,38,889",Other,1,SD0000978,,,
SBA000607,application,Server Based Application,WBS000263,IM0000745,Closed,5,5,5,0.895281863,request for information,KM0001572,closed,14,25-09-2013 07:57,15-10-2013 09:46,17-10-2013 08:51,17-10-2013 08:51,"1,57,41,05,556",Other,2,#MULTIVALUE,,,
SBA000698,application,Server Based Application,WBS000090,IM0000746,Closed,4,4,4,0.224408666,incident,KM0001968,closed,7,24-09-2013 15:35,,11/10/2013 12:44,11/10/2013 12:44,"0,675",Software,1,SD0000961,,,
SUB000426,subapplication,Web Based Application,WBS000073,IM0000747,Closed,4,4,4,0.153401312,incident,KM0000708,closed,3,24-09-2013 15:44,,7/10/2013 14:24,7/10/2013 14:24,"9,31,59,72,222",Software,1,SD0000962,,,
LAP000584,computer,Laptop,WBS000091,IM0000748,Closed,5,5,5,0.926728831,incident,KM0001444,closed,0,24-09-2013 15:59,1/10/2013 11:08,1/10/2013 12:18,1/10/2013 12:19,"4,59,63,33,333",Hardware,3,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0000749,Closed,5,5,5,0.646059829,request for information,KM0001111,closed,0,24-09-2013 16:22,17-10-2013 11:27,17-10-2013 15:44,17-10-2013 15:44,"1,35,80,83,333",Other,2,#MULTIVALUE,,,
DSK000627,computer,Desktop,WBS000187,IM0000751,Closed,5,5,5,0.957067638,incident,KM0001446,closed,7,24-09-2013 16:33,,15-10-2013 14:24,15-10-2013 14:24,"8,30,11,38,889",Other,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000752,Closed,NS,3,NA,0.013332909,incident,KM0000611,closed,6,24-09-2013 16:40,,12/11/2013 15:19,12/11/2013 15:19,"0,263333333",Other,1,SD0000969,,,
DTA000616,application,Desktop Application,WBS000092,IM0000753,Closed,4,4,4,0.874231916,incident,KM0002055,closed,1,24-09-2013 16:42,,2/10/2013 10:11,2/10/2013 10:11,"0,090277778",Software,1,SD0000965,,,
DTA000616,application,Desktop Application,WBS000092,IM0000754,Closed,4,4,4,0.292395505,incident,KM0002055,closed,1,24-09-2013 16:46,,2/10/2013 10:12,2/10/2013 10:12,"0,054722222",Software,1,SD0000970,,,
DTA000616,application,Desktop Application,WBS000092,IM0000755,Closed,4,4,4,0.793832529,incident,KM0002055,closed,1,24-09-2013 16:46,,2/10/2013 10:13,2/10/2013 10:13,"0,032222222",Other,1,SD0000968,,,
SBA000759,application,Server Based Application,WBS000296,IM0000756,Closed,5,5,5,0.055041217,request for information,KM0001032,closed,1,24-09-2013 16:51,,8/10/2013 10:02,8/10/2013 10:03,"98,155",Operator error,1,SD0000971,,,
SBA000263,application,Server Based Application,WBS000072,IM0000757,Closed,5,5,5,0.536281807,request for information,KM0001807,closed,4,24-09-2013 16:55,,11/10/2013 10:06,11/10/2013 10:06,"1,29,67,52,778",Other,1,SD0000972,,,
DTA000057,application,Desktop Application,WBS000094,IM0000758,Closed,5,5,5,0.556378597,incident,KM0001162,closed,1,25-09-2013 08:05,,,2/10/2013 11:45,"5,61,73,88,889",Other,1,SD0000982,,,
SAP000003,application,SAP,WBS000271,IM0000759,Closed,4,4,4,0.879645954,incident,KM0001163,closed,2,25-09-2013 09:24,1/10/2013 12:23,1/10/2013 12:32,1/10/2013 12:32,"1,21,38,88,889",Other,1,SD0000984,,,
SAP000004,application,SAP,WBS000271,IM0000760,Closed,5,5,5,0.209875905,request for information,KM0001264,closed,4,25-09-2013 09:52,,1/10/2013 17:07,1/10/2013 17:08,"4,92,65,27,778",Other,1,SD0000986,,,
OVR000099,,,WBS000135,IM0000761,Closed,5,5,5,0.631470137,request for information,KM0000549,closed,0,25-09-2013 09:54,,7/10/2013 09:31,7/10/2013 09:31,"8,36,18,88,889",Software,1,SD0000985,,,
SAP000005,application,SAP,WBS000271,IM0000762,Closed,5,5,5,0.852996894,request for information,KM0001572,closed,1,25-09-2013 10:00,,7/10/2013 15:07,7/10/2013 15:07,"8,91,06,11,111",Other,1,SD0000988,,,
WBA000058,application,Web Based Application,WBS000073,IM0000763,Closed,4,4,4,0.504441604,incident,KM0001241,closed,4,25-09-2013 10:13,,,21-10-2013 13:08,"9,34,33,33,333",Software,1,SD0000987,,,
DTA000056,application,Desktop Application,WBS000091,IM0000764,Closed,5,5,5,0.206297234,incident,KM0001012,closed,0,25-09-2013 08:48,,4/10/2013 15:24,4/10/2013 15:24,"20,015",Software,1,SD0000990,,,
SUB000545,subapplication,Web Based Application,WBS000073,IM0000765,Closed,5,5,5,0.6414078,incident,KM0000795,closed,1,25-09-2013 09:14,,2/10/2013 10:36,2/10/2013 10:36,"5,38,54,72,222",Data,1,SD0000992,,,
SBA000029,application,Server Based Application,WBS000069,IM0000766,Closed,5,5,5,0.621329295,request for information,KM0001119,closed,1,25-09-2013 09:37,,2/10/2013 15:11,2/10/2013 15:11,"5,80,725",Other,1,SD0000993,,,
SBA000029,application,Server Based Application,WBS000069,IM0000767,Closed,5,5,5,0.907394706,request for information,KM0001119,closed,1,25-09-2013 09:42,,2/10/2013 15:12,2/10/2013 15:13,"5,80,01,66,667",Other,1,SD0000994,,,
SBA000263,application,Server Based Application,WBS000072,IM0000768,Closed,5,5,5,0.899248881,request for information,KM0001113,closed,2,25-09-2013 09:44,,2/10/2013 13:06,2/10/2013 13:06,"5,58,73,61,111",Other,1,SD0000995,,,
SAP000005,application,SAP,WBS000271,IM0000769,Closed,5,5,5,0.729537327,request for information,KM0001572,closed,3,25-09-2013 09:49,,2/10/2013 12:06,2/10/2013 12:06,"5,47,81,11,111",Other,1,SD0000997,,,
SBA000263,application,Server Based Application,WBS000072,IM0000770,Closed,5,5,5,0.83386585,request for information,KM0001113,closed,2,25-09-2013 09:52,,2/10/2013 11:53,2/10/2013 11:53,"5,33,46,38,889",Other,1,SD0001002,,,
DTA000016,application,Desktop Application,WBS000096,IM0000771,Closed,4,4,4,0.333769177,incident,KM0001026,closed,0,25-09-2013 09:55,,3/10/2013 13:11,3/10/2013 13:11,"0,885",Software,1,SD0000996,,,
WBA000082,application,Web Based Application,WBS000055,IM0000773,Closed,4,4,4,0.238321767,incident,KM0000401,closed,2,25-09-2013 10:02,,14-10-2013 14:48,14-10-2013 14:48,"1,41,26,47,222",Operator error,1,SD0001003,,,
SBA000263,application,Server Based Application,WBS000072,IM0000774,Closed,5,5,5,0.359950293,request for information,KM0001116,closed,4,25-09-2013 10:04,,2/10/2013 10:53,2/10/2013 10:53,"5,33,23,33,333",Other,1,SD0001005,,,
SUB000533,subapplication,Web Based Application,WBS000073,IM0000775,Closed,4,4,4,0.22296502,incident,KM0000830,closed,1,25-09-2013 10:11,,16-10-2013 10:19,16-10-2013 10:19,"1,045",Unknown,1,SD0001006,,,
SBA000462,application,Server Based Application,WBS000073,IM0000777,Closed,4,4,4,0.34576164,incident,KM0001402,closed,0,25-09-2013 10:15,,4/10/2013 09:22,4/10/2013 09:22,"7,26,28,88,889",Data,1,SD0000999,,,
WBA000124,application,Web Based Application,WBS000088,IM0000778,Closed,3,3,3,0.572209532,incident,KM0000611,closed,8,25-09-2013 11:36,,9/10/2013 16:55,9/10/2013 16:55,"1,10,31,16,667",Software,1,SD0001024,,,
WBA000103,application,Web Based Application,WBS000073,IM0000779,Closed,4,4,4,0.320938996,incident,KM0001081,closed,2,25-09-2013 09:42,,10/10/2013 12:23,10/10/2013 12:26,"1,18,23,08,333",Software,5,#MULTIVALUE,,,
SBA000029,application,Server Based Application,WBS000069,IM0000780,Closed,4,4,4,0.849012661,incident,KM0000038,closed,2,25-09-2013 09:58,25-09-2013 11:36,2/10/2013 15:13,2/10/2013 15:13,"5,72,525",Other,2,#MULTIVALUE,,,
WBA000103,application,Web Based Application,WBS000073,IM0000782,Closed,4,4,4,0.918981343,incident,KM0000788,closed,6,25-09-2013 10:37,,17-10-2013 07:32,17-10-2013 07:32,"1,20,73,88,889",Other,1,SD0001015,,,
WBA000124,application,Web Based Application,WBS000088,IM0000783,Closed,5,5,5,0.658053413,incident,KM0000424,closed,1,25-09-2013 10:51,,3/10/2013 13:06,3/10/2013 13:07,"6,52,54,72,222",Software,1,SD0001016,,,
DTA000027,application,Desktop Application,WBS000217,IM0000784,Closed,3,3,3,0.790792505,incident,KM0000903,closed,4,25-09-2013 11:26,30-09-2013 11:43,8/10/2013 12:23,8/10/2013 12:23,"7,49,44,44,444",Other,2,#MULTIVALUE,,,
DSK000213,computer,Desktop,WBS000187,IM0000785,Closed,5,5,5,0.775075241,incident,KM0001446,closed,2,25-09-2013 11:33,,4/10/2013 13:02,4/10/2013 13:03,"7,49,91,11,111",Hardware,1,SD0001017,,,
WBA000145,application,Web Based Application,WBS000073,IM0000786,Closed,5,5,5,0.610461112,incident,KM0001362,closed,2,25-09-2013 12:04,,4/10/2013 12:09,4/10/2013 12:10,"73,61",User manual not used,1,SD0001035,,,
WBA000133,application,Web Based Application,WBS000073,IM0000787,Closed,4,4,4,0.180216044,incident,KM0002050,closed,2,25-09-2013 12:55,,14-10-2013 10:29,14-10-2013 10:29,"1,34,06,55,556",Other,1,SD0001036,,,
WBA000124,application,Web Based Application,WBS000088,IM0000788,Closed,3,3,3,0.743203247,incident,KM0000611,closed,4,25-09-2013 10:26,,1/10/2013 12:29,1/10/2013 12:29,"4,40,50,83,333",Software,1,SD0001008,,,
WBA000103,application,Web Based Application,WBS000073,IM0000789,Closed,4,4,4,0.079962565,incident,KM0000784,closed,0,25-09-2013 10:50,,2/10/2013 15:15,2/10/2013 15:15,"5,69,26,11,111",User manual not used,2,#MULTIVALUE,,,
WBA000103,application,Web Based Application,WBS000073,IM0000790,Closed,5,5,5,0.888456026,incident,KM0000784,closed,0,25-09-2013 10:50,,2/10/2013 15:17,2/10/2013 15:17,"5,69,58,05,556",User manual not used,1,SD0001010,,,
SBA000029,application,Server Based Application,WBS000069,IM0000791,Closed,5,5,5,0.609767476,request for information,KM0001119,closed,1,25-09-2013 11:01,,2/10/2013 15:15,2/10/2013 15:15,"5,67,25,55,556",Other,1,SD0001011,,,
WBA000133,application,Web Based Application,WBS000073,IM0000792,Closed,4,4,4,0.484879905,incident,KM0002020,closed,0,25-09-2013 11:10,,10/10/2013 10:43,10/10/2013 10:43,"1,04,29,44,444",Software,1,SD0001012,,,
WBA000097,application,Web Based Application,WBS000132,IM0000794,Closed,5,5,5,0.574456705,request for information,KM0000449,closed,0,25-09-2013 11:36,,22-10-2013 08:56,22-10-2013 08:56,"1,44,97,22,222",Other,1,SD0001028,,2,#MULTIVALUE
SBA000585,application,Server Based Application,WBS000077,IM0000795,Closed,4,4,4,0.538097502,incident,KM0000563,closed,10,25-09-2013 11:39,,15-10-2013 14:21,15-10-2013 14:21,"1,58,98,61,111",Unknown,1,SD0001029,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0000796,Closed,4,4,4,0.97318016,incident,KM0000741,closed,1,25-09-2013 11:47,,7/10/2013 11:23,7/10/2013 11:23,"8,35,975",Software,1,SD0001031,,,
SBA000263,application,Server Based Application,WBS000072,IM0000797,Closed,5,5,5,0.328890385,request for information,KM0001116,closed,2,25-09-2013 12:00,,2/10/2013 10:35,2/10/2013 10:35,"5,10,94,72,222",Other,1,SD0001032,,,
SAP000004,application,SAP,WBS000271,IM0000798,Closed,5,5,5,0.796738866,request for information,KM0001382,closed,4,25-09-2013 12:02,17-10-2013 13:13,23-10-2013 15:33,23-10-2013 15:33,"5,10,46,94,444",Other,3,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0000799,Closed,5,5,5,0.007100422,request for information,KM0001111,closed,19,25-09-2013 11:31,,8/10/2013 09:22,8/10/2013 09:22,"9,23,54,72,222",Operator error,1,SD0001018,,,
DTA000189,application,Desktop Application,WBS000092,IM0000800,Closed,5,5,5,0.852236507,request for information,KM0000461,closed,1,25-09-2013 11:49,,22-10-2013 13:48,22-10-2013 13:48,"8,23,11,94,444",User error,1,SD0001019,,,
SAP000004,application,SAP,WBS000271,IM0000801,Closed,5,5,5,0.19485557,request for information,KM0001264,closed,0,25-09-2013 12:01,,11/10/2013 14:57,11/10/2013 14:57,"0,186944444",Other,1,SD0001020,,,
WBA000124,application,Web Based Application,WBS000088,IM0000802,Closed,4,4,4,0.114323963,incident,KM0000611,closed,13,25-09-2013 12:25,,13-11-2013 12:33,13-11-2013 12:33,"3,66,55,11,111",No error - works as designed,1,SD0001021,,,
SAP000004,application,SAP,WBS000271,IM0000803,Closed,5,5,5,0.095144713,request for information,KM0001572,closed,6,25-09-2013 12:52,,1/10/2013 14:22,1/10/2013 14:22,"4,35,02,22,222",Other,1,SD0001022,,,
SAP000004,application,SAP,WBS000271,IM0000804,Closed,5,5,5,0.147345876,request for information,KM0001270,closed,2,25-09-2013 13:06,,1/10/2013 15:48,1/10/2013 15:48,"2,88,73,05,556",Other,1,SD0001023,,,
APP000005,application,Citrix,WBS000292,IM0000805,Closed,4,4,4,0.88575728,incident,KM0001062,closed,0,25-09-2013 14:37,,2/10/2013 15:58,2/10/2013 15:58,"2,88,58,33,333",Software,1,SD0001051,,,
SBA000263,application,Server Based Application,WBS000072,IM0000806,Closed,5,5,5,0.658822712,request for information,KM0001111,closed,0,25-09-2013 15:12,,2/10/2013 08:47,2/10/2013 08:47,"0,223888889",Other,1,SD0001052,,,
SBA000154,application,Server Based Application,WBS000027,IM0000807,Closed,4,4,4,0.019868421,incident,KM0000156,closed,3,25-09-2013 15:25,,2/10/2013 14:29,2/10/2013 14:29,"3,72,68,88,889",Software,1,SD0001053,,,
WBA000124,application,Web Based Application,WBS000088,IM0000808,Closed,3,3,3,0.737596805,incident,KM0000611,closed,4,25-09-2013 14:01,,12/11/2013 15:21,12/11/2013 15:21,"3,58,33,13,889",Other,1,SD0001026,,,
WBA000008,application,Web Based Application,WBS000167,IM0000809,Closed,5,5,5,0.024769637,incident,KM0000072,closed,2,25-09-2013 14:16,,3/10/2013 09:22,3/10/2013 09:22,"4,90,23,88,889",Other,1,SD0001041,,,
